,ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,AgeRange,SourceName,CountValue,Year
310470,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,SENECA COUNTY,FOSTORIA,1920-01-04,1920-01-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1920
181586,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,SENECA COUNTY,TIFFIN,1923-02-11,1923-02-17,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
312917,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,STARK COUNTY,ALLIANCE,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
125946,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,STARK COUNTY,CANTON,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
167688,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,STARK COUNTY,MASSILLON,1918-04-14,1918-04-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1918
244051,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,SUMMIT COUNTY,AKRON,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
310640,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,SUMMIT COUNTY,BARBERTON,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
314596,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,SUMMIT COUNTY,CUYAHOGA FALLS,1921-05-08,1921-05-14,0-130,US Nationally Notifiable Disease Surveillance System,1,1921
314683,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,SUMMIT COUNTY,KENMORE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
314529,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,TRUMBULL COUNTY,NILES,1923-03-04,1923-03-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
196516,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,TRUMBULL COUNTY,WARREN,1918-04-14,1918-04-20,0-130,US Nationally Notifiable Disease Surveillance System,3,1918
312744,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OHIO,US-OH,TUSCARAWAS COUNTY,NEW PHILADELPHIA,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
296398,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,WARREN COUNTY,LEBANON,1909-10-31,1909-11-06,0-130,US Nationally Notifiable Disease Surveillance System,1,1909
282433,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OHIO,US-OH,WASHINGTON COUNTY,MARIETTA,1906-02-11,1906-02-17,0-130,US Nationally Notifiable Disease Surveillance System,2,1906
251974,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OKLAHOMA,US-OK,GARFIELD COUNTY,ENID,1918-05-19,1918-05-25,0-130,US Nationally Notifiable Disease Surveillance System,1,1918
304191,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OKLAHOMA,US-OK,MUSKOGEE COUNTY,MUSKOGEE,1937-02-28,1937-03-06,0-130,US Nationally Notifiable Disease Surveillance System,0,1937
245372,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OKLAHOMA,US-OK,OKLAHOMA COUNTY,OKLAHOMA CITY,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,2,1941
251976,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OKLAHOMA,US-OK,POTTAWATOMIE COUNTY,SHAWNEE,1923-11-18,1923-11-24,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
313229,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OKLAHOMA,US-OK,TULSA COUNTY,TULSA,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
251397,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,CLATSOP COUNTY,ASTORIA,1921-11-06,1921-11-12,0-130,US Nationally Notifiable Disease Surveillance System,1,1921
311221,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,LANE COUNTY,EUGENE,1920-03-28,1920-04-03,0-130,US Nationally Notifiable Disease Surveillance System,1,1920
312737,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OREGON,US-OR,MARION COUNTY,SALEM,1941-03-16,1941-03-22,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
247225,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,OREGON,US-OR,MULTNOMAH COUNTY,PORTLAND,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,3,1941
309066,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ALLEGHENY COUNTY,CARNEGIE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
312190,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ALLEGHENY COUNTY,DUQUESNE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
282996,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ALLEGHENY COUNTY,HOMESTEAD,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,5,1923
309883,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ALLEGHENY COUNTY,MCKEES ROCKS,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
198148,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ALLEGHENY COUNTY,MCKEESPORT,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
308098,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ALLEGHENY COUNTY,NORTH BRADDOCK,1923-03-18,1923-03-24,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
35654,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ALLEGHENY COUNTY,PITTSBURGH,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,9,1941
314003,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ALLEGHENY COUNTY,SWISSVALE,1923-04-15,1923-04-21,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
291890,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ALLEGHENY COUNTY,WILKINSBURG,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
302554,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,BEAVER COUNTY,AMBRIDGE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
186874,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,BEAVER COUNTY,BEAVER FALLS,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
81473,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,BERKS COUNTY,READING,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
94094,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,BLAIR COUNTY,ALTOONA,1923-02-18,1923-02-24,0-130,US Nationally Notifiable Disease Surveillance System,4,1923
312167,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,BUCKS COUNTY,BRISTOL,1923-05-06,1923-05-12,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
186967,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,BUTLER COUNTY,BUTLER,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
307713,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,CHESTER COUNTY,COATESVILLE,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,4,1923
308115,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,CHESTER COUNTY,PHOENIXVILLE,1923-12-16,1923-12-22,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
177869,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,CHESTER COUNTY,WEST CHESTER,1921-09-25,1921-10-01,0-130,US Nationally Notifiable Disease Surveillance System,1,1921
223674,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,CLEARFIELD COUNTY,DUBOIS,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
313948,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,COLUMBIA COUNTY,BERWICK,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
308035,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,CRAWFORD COUNTY,MEADVILLE,1922-04-09,1922-04-15,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
194951,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,CRAWFORD COUNTY,TITUSVILLE,1910-05-08,1910-05-14,0-130,US Nationally Notifiable Disease Surveillance System,1,1910
198536,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,CUMBERLAND COUNTY,CARLISLE,1910-06-26,1910-07-02,0-130,US Nationally Notifiable Disease Surveillance System,2,1910
143009,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,DAUPHIN COUNTY,HARRISBURG,1922-04-30,1922-05-06,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
228686,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,DAUPHIN COUNTY,STEELTON,1923-03-18,1923-03-24,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
152695,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,DELAWARE COUNTY,CHESTER,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
122556,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,ERIE COUNTY,ERIE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,6,1923
307490,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,FAYETTE COUNTY,CONNELLSVILLE,1922-01-22,1922-01-28,0-130,US Nationally Notifiable Disease Surveillance System,2,1922
308200,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,FAYETTE COUNTY,UNIONTOWN,1923-02-11,1923-02-17,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
309068,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,FRANKLIN COUNTY,CHAMBERSBURG,1919-03-09,1919-03-15,0-130,US Nationally Notifiable Disease Surveillance System,3,1919
313995,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,JEFFERSON COUNTY,PUNXSUTAWNEY,1922-03-19,1922-03-25,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
252713,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LACKAWANNA COUNTY,CARBONDALE,1923-04-22,1923-04-28,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
314054,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LACKAWANNA COUNTY,DICKSON CITY,1922-01-08,1922-01-14,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
242877,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LACKAWANNA COUNTY,DUNMORE,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
313993,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LACKAWANNA COUNTY,OLYPHANT,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
170596,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LACKAWANNA COUNTY,SCRANTON,1941-03-02,1941-03-08,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
263345,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LANCASTER COUNTY,COLUMBIA,1922-02-12,1922-02-18,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
207529,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LANCASTER COUNTY,LANCASTER,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
286188,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LAWRENCE COUNTY,NEW CASTLE,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,9,1923
143400,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LEBANON COUNTY,LEBANON,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,5,1923
135941,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LEHIGH COUNTY,ALLENTOWN,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
196660,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LUZERNE COUNTY,HAZLETON,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,5,1923
286389,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LUZERNE COUNTY,NANTICOKE,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,4,1923
251459,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LUZERNE COUNTY,PITTSTON,1922-01-08,1922-01-14,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
196361,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LUZERNE COUNTY,PLYMOUTH,1923-08-05,1923-08-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
283672,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LUZERNE COUNTY,WILKES-BARRE,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
253296,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,LYCOMING COUNTY,WILLIAMSPORT,1923-06-24,1923-06-30,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
181751,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,MCKEAN COUNTY,BRADFORD,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
307520,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,MERCER COUNTY,FARRELL,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
308189,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,MERCER COUNTY,SHARON,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
168092,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,MONTGOMERY COUNTY,NORRISTOWN,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
185388,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,MONTGOMERY COUNTY,POTTSTOWN,1923-04-29,1923-05-05,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
303682,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,NORTHAMPTON COUNTY,EASTON,1923-02-11,1923-02-17,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
188822,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,NORTHUMBERLAND COUNTY,SHAMOKIN,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
286203,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,NORTHUMBERLAND COUNTY,SUNBURY,1921-01-23,1921-01-29,0-130,US Nationally Notifiable Disease Surveillance System,1,1921
20708,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,25,1941
235019,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,SCHUYLKILL COUNTY,MAHANOY CITY,1922-11-05,1922-11-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
194924,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,SCHUYLKILL COUNTY,POTTSVILLE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
298882,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,SCHUYLKILL COUNTY,SHENANDOAH,1922-04-16,1922-04-22,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
285662,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,SCHUYLKILL COUNTY,TAMAQUA,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
199653,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,WARREN COUNTY,PITTSFIELD,1895-01-06,1895-01-12,0-130,US Nationally Notifiable Disease Surveillance System,1,1895
287852,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,WARREN COUNTY,WARREN,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
314043,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,WASHINGTON COUNTY,CANONSBURG,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
313954,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,WASHINGTON COUNTY,CHARLEROI,1923-02-11,1923-02-17,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
313963,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,WASHINGTON COUNTY,DONORA,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
303921,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,WASHINGTON COUNTY,WASHINGTON,1923-02-25,1923-03-03,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
313972,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,WESTMORELAND COUNTY,JEANNETTE,1923-02-11,1923-02-17,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
308063,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,WESTMORELAND COUNTY,MONESSEN,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
314020,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,WESTMORELAND COUNTY,NEW KENSINGTON,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
266529,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,PENNSYLVANIA,US-PA,YORK COUNTY,YORK,1923-04-01,1923-04-07,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
197013,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,RHODE ISLAND,US-RI,BRISTOL COUNTY,BRISTOL,1918-07-07,1918-07-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1918
272343,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,RHODE ISLAND,US-RI,KENT COUNTY,WARWICK,1920-10-31,1920-11-06,0-130,US Nationally Notifiable Disease Surveillance System,2,1920
307345,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,RHODE ISLAND,US-RI,KENT COUNTY,WEST WARWICK,1918-05-12,1918-05-18,0-130,US Nationally Notifiable Disease Surveillance System,1,1918
90243,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,RHODE ISLAND,US-RI,NEWPORT COUNTY,NEWPORT,1923-03-25,1923-03-31,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
40759,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,SOUTH CAROLINA,US-SC,CHARLESTON COUNTY,CHARLESTON,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1941
300015,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,SOUTH CAROLINA,US-SC,FLORENCE COUNTY,FLORENCE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1941
231705,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,SOUTH CAROLINA,US-SC,GREENVILLE COUNTY,GREENVILLE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
284097,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,SOUTH CAROLINA,US-SC,KERSHAW COUNTY,CAMDEN,1912-02-18,1912-02-24,0-130,US Nationally Notifiable Disease Surveillance System,1,1912
223468,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,SOUTH CAROLINA,US-SC,RICHLAND COUNTY,COLUMBIA,1938-01-30,1938-02-05,0-130,US Nationally Notifiable Disease Surveillance System,1,1938
224387,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,SOUTH CAROLINA,US-SC,SPARTANBURG COUNTY,SPARTANBURG,1921-01-02,1921-01-08,0-130,US Nationally Notifiable Disease Surveillance System,1,1921
296139,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,SOUTH DAKOTA,US-SD,BROWN COUNTY,ABERDEEN,1940-07-28,1940-08-03,0-130,US Nationally Notifiable Disease Surveillance System,0,1940
189257,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,SOUTH DAKOTA,US-SD,MINNEHAHA COUNTY,SIOUX FALLS,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
296381,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TENNESSEE,US-TN,DAVIDSON COUNTY,GREENVILLE,1909-10-24,1909-10-30,0-130,US Nationally Notifiable Disease Surveillance System,10,1909
103833,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TENNESSEE,US-TN,DAVIDSON COUNTY,NASHVILLE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
